user_id,user_role,department,years_of_experience,login_timestamp,login_hour,login_day_of_week,login_location,device_type,daily_login_count,failed_login_attempts,records_accessed_count,records_modified_count,sensitive_record_access,cross_department_access,session_duration_minutes,anomaly_label
722,Admin Staff,Cardiology,27,4/22/2022,14,Friday,Unknown IP,Mobile,24,1,179,35,Yes,No,176,0
723,Admin Staff,Emergency,20,8/6/2022,12,Sunday,Hospital Network,Tablet,25,2,73,54,No,No,141,0
724,Nurse,Neurology,17,8/9/2022,6,Thursday,Hospital Network,Mobile,14,8,193,37,Yes,No,9,0
725,Nurse,Oncology,17,11/11/2022,9,Tuesday,Unknown IP,Mobile,24,3,282,44,No,No,96,0
726,Nurse,Emergency,14,2/10/2022,15,Thursday,Hospital Network,Desktop,19,3,265,68,No,No,176,0
727,Admin Staff,Oncology,26,1/11/2022,9,Thursday,Hospital Network,Desktop,25,8,227,33,No,No,41,1
728,Doctor,Oncology,15,7/20/2022,11,Wednesday,Hospital Network,Desktop,16,10,77,70,No,No,99,0
729,Nurse,Pediatrics,8,8/2/2022,8,Thursday,Hospital Network,Mobile,10,3,220,10,No,No,167,1
730,Admin Staff,Emergency,24,8/1/2022,7,Wednesday,Unknown IP,Desktop,18,7,224,18,No,No,175,0
731,Doctor,Cardiology,10,1/26/2022,2,Sunday,Hospital Network,Mobile,30,10,215,30,No,No,122,0
732,Admin Staff,Neurology,28,7/21/2022,21,Thursday,Hospital Network,Mobile,18,7,39,29,No,No,23,0
733,Doctor,Emergency,29,2/13/2022,10,Thursday,Hospital Network,Mobile,10,2,28,26,No,No,12,0
734,Doctor,Oncology,16,1/24/2022,0,Tuesday,Hospital Network,Tablet,1,1,44,50,No,No,156,0
735,Admin Staff,Oncology,6,4/4/2022,8,Tuesday,Remote VPN,Desktop,18,4,111,17,No,No,47,0
736,Doctor,Oncology,21,12/17/2022,5,Friday,Hospital Network,Desktop,6,10,75,29,Yes,No,170,0
737,Doctor,Emergency,5,7/14/2022,7,Thursday,Hospital Network,Desktop,19,10,62,31,No,No,161,0
738,Admin Staff,Oncology,28,8/8/2022,3,Monday,Hospital Network,Mobile,21,4,242,5,No,No,132,0
739,Admin Staff,Emergency,27,9/26/2022,5,Saturday,Hospital Network,Tablet,8,4,240,69,No,No,163,0
740,Admin Staff,Pediatrics,10,1/11/2022,23,Thursday,Hospital Network,Tablet,8,4,280,39,No,No,33,0
741,Nurse,Emergency,30,7/25/2022,4,Sunday,Hospital Network,Desktop,28,7,153,16,No,No,72,0
742,Doctor,Cardiology,20,7/9/2022,6,Wednesday,Unknown IP,Desktop,1,7,298,56,No,No,135,0
743,Admin Staff,Emergency,5,7/16/2022,20,Saturday,Hospital Network,Desktop,28,5,32,30,Yes,No,74,0
744,Admin Staff,Oncology,11,10/29/2022,8,Friday,Hospital Network,Desktop,14,5,2,32,Yes,No,70,0
745,Admin Staff,Neurology,22,10/3/2022,14,Friday,Hospital Network,Desktop,1,5,73,22,No,No,161,0
746,Admin Staff,Oncology,20,8/16/2022,21,Thursday,Hospital Network,Desktop,29,8,72,77,No,No,108,0
747,Admin Staff,Cardiology,1,4/1/2022,0,Friday,Hospital Network,Mobile,7,10,26,9,No,No,100,1
748,Doctor,Cardiology,28,2/26/2022,23,Friday,Hospital Network,Tablet,26,3,9,78,No,No,173,0
749,Admin Staff,Emergency,19,9/6/2022,8,Monday,Hospital Network,Mobile,25,10,232,7,No,No,68,0
750,Doctor,Oncology,29,3/4/2022,21,Monday,Hospital Network,Tablet,27,7,152,6,No,No,170,0
751,Nurse,Cardiology,9,3/19/2022,23,Saturday,Hospital Network,Mobile,1,8,151,32,No,No,111,0
752,Nurse,Oncology,15,2/2/2022,1,Saturday,Hospital Network,Mobile,4,5,201,38,No,No,110,0
753,Doctor,Cardiology,27,2/17/2022,7,Saturday,Hospital Network,Mobile,20,5,134,50,No,No,106,0
754,Admin Staff,Emergency,1,5/6/2022,8,Sunday,Remote VPN,Mobile,9,1,136,35,No,Yes,33,0
755,Nurse,Pediatrics,3,11/21/2022,18,Wednesday,Hospital Network,Tablet,27,6,190,21,Yes,No,127,0
756,Nurse,Emergency,2,10/7/2022,17,Sunday,Hospital Network,Mobile,18,4,211,72,No,No,83,0
757,Admin Staff,Pediatrics,29,10/14/2022,3,Thursday,Unknown IP,Tablet,15,0,42,4,No,No,128,0
758,Nurse,Emergency,11,4/6/2022,14,Sunday,Hospital Network,Tablet,3,0,33,65,No,No,53,0
759,Nurse,Oncology,23,10/19/2022,4,Saturday,Hospital Network,Desktop,27,0,127,25,No,No,150,0
760,Admin Staff,Emergency,12,10/14/2022,15,Friday,Hospital Network,Mobile,7,2,276,48,No,No,48,0
761,Admin Staff,Emergency,30,11/28/2022,10,Monday,Hospital Network,Mobile,6,2,154,56,No,No,80,0
762,Nurse,Cardiology,4,10/6/2022,23,Monday,Hospital Network,Mobile,18,1,210,68,No,No,142,0
763,Admin Staff,Oncology,17,1/8/2022,4,Friday,Hospital Network,Mobile,24,6,201,20,Yes,No,64,0
764,Admin Staff,Emergency,20,11/15/2022,8,Friday,Hospital Network,Mobile,10,9,32,16,No,No,165,0
765,Nurse,Pediatrics,13,3/24/2022,5,Thursday,Hospital Network,Tablet,27,9,231,71,No,Yes,169,0
766,Nurse,Pediatrics,16,5/7/2022,1,Wednesday,Hospital Network,Desktop,10,7,88,61,No,No,88,0
767,Doctor,Cardiology,17,10/5/2022,12,Monday,Remote VPN,Mobile,7,2,200,15,No,No,75,0
768,Nurse,Pediatrics,17,10/20/2022,14,Wednesday,Hospital Network,Desktop,12,2,250,13,No,No,80,0
769,Nurse,Neurology,7,2/2/2022,15,Tuesday,Hospital Network,Tablet,7,1,274,79,No,No,13,0
770,Nurse,Pediatrics,23,3/19/2022,1,Thursday,Hospital Network,Desktop,11,7,192,12,No,No,37,0
771,Nurse,Oncology,29,12/19/2022,12,Saturday,Hospital Network,Tablet,16,4,268,11,No,No,177,0
772,Doctor,Cardiology,10,1/23/2022,23,Sunday,Hospital Network,Mobile,26,2,34,76,No,No,165,0
773,Admin Staff,Emergency,13,10/19/2022,20,Tuesday,Hospital Network,Tablet,20,9,266,72,No,No,66,0
774,Admin Staff,Emergency,15,3/31/2022,8,Sunday,Hospital Network,Mobile,7,1,41,34,No,Yes,112,0
775,Admin Staff,Pediatrics,1,6/29/2022,15,Sunday,Unknown IP,Desktop,1,0,243,3,No,No,93,1
776,Nurse,Emergency,25,11/12/2022,22,Sunday,Hospital Network,Desktop,21,2,17,28,No,No,32,0
777,Admin Staff,Oncology,29,5/5/2022,23,Friday,Hospital Network,Tablet,20,8,227,36,No,No,112,0
778,Admin Staff,Neurology,2,9/21/2022,19,Sunday,Hospital Network,Desktop,1,0,96,72,No,No,11,0
779,Doctor,Neurology,12,12/22/2022,10,Saturday,Hospital Network,Desktop,15,10,212,23,No,Yes,81,0
780,Admin Staff,Emergency,19,10/14/2022,23,Tuesday,Hospital Network,Desktop,12,2,163,74,No,No,71,0
781,Admin Staff,Emergency,3,7/15/2022,6,Tuesday,Hospital Network,Desktop,1,3,293,64,No,No,145,0
782,Nurse,Pediatrics,11,9/23/2022,11,Thursday,Unknown IP,Mobile,19,4,138,49,No,No,59,1
783,Admin Staff,Cardiology,13,3/26/2022,2,Wednesday,Hospital Network,Tablet,10,7,235,45,No,No,128,0
784,Doctor,Emergency,18,11/14/2022,2,Tuesday,Hospital Network,Mobile,19,1,115,41,No,No,163,0
785,Nurse,Neurology,14,6/30/2022,9,Tuesday,Unknown IP,Desktop,7,10,13,34,No,No,126,0
786,Doctor,Oncology,30,4/14/2022,15,Saturday,Hospital Network,Mobile,13,10,169,72,No,No,36,0
787,Nurse,Pediatrics,2,7/12/2022,5,Sunday,Hospital Network,Mobile,14,7,228,68,Yes,No,153,0
788,Nurse,Neurology,23,12/25/2022,20,Monday,Hospital Network,Mobile,11,6,232,33,No,No,97,0
789,Doctor,Pediatrics,8,11/19/2022,3,Sunday,Hospital Network,Mobile,22,5,42,34,No,Yes,171,0
790,Nurse,Oncology,15,3/20/2022,21,Thursday,Hospital Network,Tablet,5,8,211,28,Yes,No,108,0
791,Doctor,Oncology,3,11/29/2022,16,Tuesday,Remote VPN,Desktop,19,6,173,14,No,No,110,0
792,Admin Staff,Neurology,10,8/27/2022,16,Tuesday,Hospital Network,Desktop,10,2,52,9,No,No,144,0
793,Admin Staff,Emergency,6,3/3/2022,4,Monday,Hospital Network,Tablet,24,9,21,56,No,No,65,0
794,Nurse,Emergency,14,5/7/2022,8,Friday,Hospital Network,Mobile,12,7,142,68,No,No,143,0
795,Doctor,Emergency,9,1/26/2022,8,Monday,Hospital Network,Tablet,30,0,212,42,No,No,46,0
796,Nurse,Oncology,12,12/20/2022,19,Tuesday,Hospital Network,Desktop,11,9,147,56,No,No,45,0
797,Admin Staff,Emergency,22,6/17/2022,11,Wednesday,Hospital Network,Tablet,2,9,167,37,No,Yes,99,0
798,Doctor,Pediatrics,15,10/16/2022,21,Thursday,Hospital Network,Tablet,24,8,186,9,No,Yes,44,0
799,Nurse,Neurology,1,4/4/2022,2,Wednesday,Hospital Network,Tablet,6,1,123,52,No,No,55,0
800,Admin Staff,Emergency,27,4/6/2022,1,Wednesday,Hospital Network,Tablet,17,0,287,48,No,No,32,0
801,Admin Staff,Pediatrics,7,7/27/2022,4,Thursday,Hospital Network,Desktop,19,7,293,13,No,No,99,0
802,Admin Staff,Pediatrics,23,3/31/2022,17,Thursday,Hospital Network,Desktop,9,1,2,41,No,No,12,0
803,Nurse,Pediatrics,18,3/4/2022,7,Sunday,Unknown IP,Desktop,20,3,252,62,No,No,63,0
804,Doctor,Pediatrics,6,3/31/2022,21,Friday,Hospital Network,Mobile,28,9,19,75,No,No,96,0
805,Admin Staff,Oncology,12,6/15/2022,17,Tuesday,Hospital Network,Desktop,3,2,35,60,No,No,125,0
806,Doctor,Oncology,7,6/5/2022,3,Thursday,Hospital Network,Desktop,13,10,98,8,No,No,5,0
807,Admin Staff,Pediatrics,14,12/30/2022,17,Sunday,Hospital Network,Tablet,2,4,183,64,No,No,9,0
808,Doctor,Emergency,15,5/10/2022,3,Saturday,Remote VPN,Desktop,22,3,180,68,No,No,47,0
809,Nurse,Cardiology,8,8/1/2022,10,Tuesday,Remote VPN,Desktop,13,2,241,80,No,No,48,0
810,Admin Staff,Emergency,4,1/3/2022,2,Sunday,Hospital Network,Tablet,21,6,28,33,No,No,8,1
811,Doctor,Oncology,12,8/13/2022,6,Wednesday,Hospital Network,Tablet,9,6,12,4,No,No,180,0
812,Nurse,Oncology,7,4/5/2022,21,Wednesday,Hospital Network,Desktop,18,9,89,80,Yes,No,170,0
813,Doctor,Pediatrics,26,6/13/2022,16,Thursday,Hospital Network,Tablet,14,10,23,43,No,No,122,0
814,Admin Staff,Emergency,27,7/19/2022,17,Wednesday,Hospital Network,Tablet,12,4,199,57,No,No,83,0
815,Nurse,Cardiology,24,2/16/2022,13,Thursday,Remote VPN,Desktop,2,4,203,79,No,No,154,0
816,Admin Staff,Emergency,16,5/25/2022,2,Tuesday,Hospital Network,Mobile,27,5,146,34,No,No,36,0
817,Doctor,Neurology,8,3/12/2022,20,Friday,Remote VPN,Mobile,19,2,25,6,No,No,14,0
818,Admin Staff,Emergency,25,1/10/2022,18,Wednesday,Unknown IP,Mobile,27,4,212,6,No,No,110,0
819,Admin Staff,Cardiology,2,5/26/2022,11,Sunday,Hospital Network,Desktop,5,2,23,59,Yes,No,120,0
820,Doctor,Cardiology,6,7/20/2022,22,Wednesday,Hospital Network,Tablet,3,7,254,58,No,No,39,0
821,Doctor,Oncology,22,11/14/2022,12,Saturday,Hospital Network,Mobile,27,5,38,10,No,No,64,0
822,Nurse,Cardiology,24,9/15/2022,11,Tuesday,Hospital Network,Mobile,2,9,105,72,No,No,52,0
823,Admin Staff,Emergency,2,11/29/2022,17,Sunday,Hospital Network,Mobile,6,8,155,58,No,No,79,0
824,Doctor,Emergency,25,6/15/2022,6,Saturday,Hospital Network,Desktop,28,2,39,78,No,No,168,0
825,Nurse,Neurology,1,10/26/2022,9,Wednesday,Unknown IP,Tablet,26,1,96,24,No,No,14,0
826,Doctor,Oncology,11,6/8/2022,11,Tuesday,Hospital Network,Mobile,2,4,184,47,No,No,14,0
827,Doctor,Oncology,10,4/8/2022,3,Tuesday,Hospital Network,Desktop,30,1,154,80,No,No,118,0
828,Admin Staff,Oncology,21,5/13/2022,17,Thursday,Hospital Network,Mobile,11,3,90,47,No,No,20,0
829,Admin Staff,Oncology,14,6/5/2022,20,Saturday,Hospital Network,Mobile,1,5,181,5,No,No,156,0
830,Admin Staff,Neurology,4,9/6/2022,19,Thursday,Hospital Network,Mobile,29,4,283,26,No,No,179,0
831,Nurse,Pediatrics,19,5/30/2022,22,Sunday,Hospital Network,Desktop,4,9,187,13,No,No,55,0
832,Nurse,Oncology,14,11/18/2022,17,Saturday,Hospital Network,Mobile,9,0,39,75,No,Yes,161,1
833,Admin Staff,Pediatrics,30,9/23/2022,6,Friday,Hospital Network,Mobile,18,4,290,25,No,No,62,0
834,Doctor,Oncology,8,1/27/2022,18,Saturday,Hospital Network,Mobile,18,10,135,59,No,No,60,0
835,Admin Staff,Oncology,11,2/16/2022,1,Tuesday,Hospital Network,Tablet,28,10,128,30,Yes,No,112,0
836,Nurse,Oncology,2,6/14/2022,7,Sunday,Hospital Network,Mobile,13,8,33,5,No,No,52,0
837,Doctor,Emergency,17,3/28/2022,6,Saturday,Hospital Network,Tablet,2,7,21,26,No,No,51,0
838,Nurse,Oncology,27,4/29/2022,23,Thursday,Hospital Network,Desktop,26,7,265,77,No,No,139,0
839,Doctor,Neurology,13,10/25/2022,17,Saturday,Hospital Network,Desktop,20,6,200,14,No,Yes,16,0
840,Nurse,Neurology,15,11/5/2022,19,Friday,Hospital Network,Tablet,16,9,57,34,No,No,95,0
841,Nurse,Neurology,9,10/16/2022,14,Monday,Hospital Network,Tablet,11,3,277,76,No,No,131,0
842,Admin Staff,Cardiology,12,3/17/2022,20,Wednesday,Hospital Network,Tablet,8,4,131,7,No,No,60,0
843,Admin Staff,Emergency,23,4/25/2022,12,Wednesday,Hospital Network,Tablet,17,6,81,58,No,No,80,1
844,Admin Staff,Emergency,10,1/7/2022,20,Friday,Hospital Network,Desktop,20,4,161,51,No,No,66,0
845,Nurse,Pediatrics,30,9/12/2022,17,Saturday,Hospital Network,Mobile,25,1,36,53,No,No,5,0
846,Admin Staff,Pediatrics,10,10/6/2022,5,Tuesday,Hospital Network,Desktop,23,9,58,26,No,No,165,0
847,Doctor,Cardiology,24,7/6/2022,10,Thursday,Remote VPN,Mobile,12,4,134,35,No,Yes,154,0
848,Nurse,Pediatrics,12,9/18/2022,12,Sunday,Hospital Network,Mobile,19,0,227,60,No,No,96,0
849,Admin Staff,Oncology,7,1/12/2022,8,Saturday,Hospital Network,Tablet,4,6,212,64,No,No,44,0
850,Doctor,Oncology,3,10/7/2022,6,Tuesday,Hospital Network,Mobile,7,2,28,65,No,No,24,0
851,Doctor,Pediatrics,13,6/15/2022,8,Thursday,Hospital Network,Tablet,23,8,227,58,Yes,No,178,0
852,Nurse,Oncology,16,10/12/2022,3,Monday,Hospital Network,Tablet,27,2,3,40,No,No,168,0
853,Admin Staff,Neurology,10,6/28/2022,2,Wednesday,Hospital Network,Tablet,9,4,56,45,No,No,95,0
854,Nurse,Pediatrics,25,3/21/2022,21,Wednesday,Hospital Network,Tablet,4,7,138,2,No,Yes,152,0
855,Admin Staff,Cardiology,10,8/20/2022,17,Saturday,Hospital Network,Tablet,5,0,33,8,No,No,25,0
856,Nurse,Neurology,25,3/20/2022,6,Tuesday,Hospital Network,Mobile,6,5,127,75,No,No,87,0
857,Admin Staff,Oncology,29,3/31/2022,21,Saturday,Hospital Network,Tablet,2,9,216,37,No,No,158,0
858,Doctor,Neurology,10,7/14/2022,14,Wednesday,Hospital Network,Desktop,28,0,166,64,No,No,96,0
859,Admin Staff,Emergency,25,8/5/2022,7,Tuesday,Hospital Network,Desktop,2,6,183,3,No,No,53,0
860,Admin Staff,Oncology,5,8/10/2022,19,Saturday,Hospital Network,Tablet,9,0,61,20,No,No,172,1
861,Doctor,Cardiology,17,2/9/2022,19,Wednesday,Hospital Network,Mobile,16,2,136,7,No,No,96,0
862,Admin Staff,Cardiology,21,9/7/2022,13,Saturday,Hospital Network,Desktop,21,9,100,7,No,Yes,173,1
863,Nurse,Emergency,6,3/21/2022,13,Sunday,Remote VPN,Mobile,7,6,142,30,No,Yes,110,1
864,Nurse,Emergency,25,4/8/2022,13,Monday,Hospital Network,Mobile,7,10,140,29,No,No,142,0
865,Doctor,Emergency,2,9/1/2022,19,Sunday,Hospital Network,Desktop,29,5,149,18,No,No,63,0
866,Admin Staff,Pediatrics,2,7/18/2022,1,Friday,Remote VPN,Tablet,17,2,37,44,No,No,67,0
867,Admin Staff,Pediatrics,5,12/16/2022,16,Friday,Hospital Network,Tablet,8,6,11,10,No,No,6,0
868,Doctor,Oncology,8,9/4/2022,4,Saturday,Hospital Network,Desktop,20,0,214,11,No,No,103,0
869,Doctor,Neurology,21,3/31/2022,18,Sunday,Hospital Network,Desktop,6,1,119,56,No,No,27,0
870,Doctor,Neurology,11,7/24/2022,16,Monday,Hospital Network,Desktop,24,5,25,68,No,No,75,0
871,Nurse,Oncology,16,12/8/2022,1,Tuesday,Remote VPN,Tablet,26,3,108,76,No,No,143,1
872,Doctor,Neurology,21,8/19/2022,4,Friday,Hospital Network,Tablet,18,2,255,2,No,No,25,0
873,Doctor,Cardiology,5,7/2/2022,6,Friday,Hospital Network,Mobile,12,4,40,35,No,No,135,0
874,Admin Staff,Oncology,11,4/24/2022,23,Saturday,Hospital Network,Desktop,20,4,208,12,No,Yes,102,0
875,Nurse,Cardiology,24,4/10/2022,15,Sunday,Hospital Network,Tablet,4,7,57,64,No,No,50,0
876,Admin Staff,Cardiology,14,3/22/2022,1,Tuesday,Hospital Network,Desktop,17,0,197,64,No,No,97,0
877,Nurse,Emergency,25,8/11/2022,1,Monday,Hospital Network,Mobile,24,6,288,51,No,No,80,1
878,Nurse,Cardiology,21,9/1/2022,23,Saturday,Hospital Network,Desktop,4,6,87,67,No,No,59,0
879,Nurse,Pediatrics,9,9/19/2022,14,Saturday,Hospital Network,Mobile,29,1,115,32,No,No,132,0
880,Admin Staff,Neurology,8,7/11/2022,3,Sunday,Remote VPN,Tablet,10,2,274,22,No,No,11,0
881,Admin Staff,Emergency,30,3/9/2022,15,Monday,Remote VPN,Desktop,8,5,274,75,No,No,68,0
882,Doctor,Emergency,8,1/19/2022,8,Saturday,Hospital Network,Mobile,3,5,256,21,No,No,94,0
883,Admin Staff,Oncology,21,4/27/2022,16,Sunday,Hospital Network,Tablet,10,1,100,28,No,No,44,0
884,Nurse,Neurology,18,4/23/2022,5,Wednesday,Hospital Network,Mobile,19,7,14,66,No,No,42,0
885,Admin Staff,Pediatrics,7,7/9/2022,14,Thursday,Hospital Network,Mobile,9,0,139,77,No,No,136,0
886,Admin Staff,Pediatrics,7,11/15/2022,9,Thursday,Hospital Network,Desktop,6,8,224,7,No,No,172,0
887,Doctor,Pediatrics,9,1/19/2022,1,Friday,Hospital Network,Desktop,14,2,263,56,No,No,42,0
888,Admin Staff,Oncology,11,5/17/2022,8,Friday,Remote VPN,Mobile,20,9,34,26,No,No,91,0
889,Nurse,Pediatrics,21,3/25/2022,1,Monday,Hospital Network,Desktop,19,10,241,62,No,No,102,0
890,Nurse,Emergency,7,7/13/2022,5,Wednesday,Hospital Network,Tablet,14,0,96,26,No,No,164,0
891,Nurse,Emergency,23,6/17/2022,17,Sunday,Hospital Network,Tablet,22,8,103,1,No,No,85,0
892,Doctor,Pediatrics,20,1/10/2022,0,Friday,Hospital Network,Mobile,7,3,139,11,No,No,132,0
893,Nurse,Cardiology,25,8/31/2022,14,Tuesday,Hospital Network,Mobile,23,6,204,19,No,No,83,0
894,Admin Staff,Neurology,7,6/23/2022,18,Wednesday,Hospital Network,Desktop,15,9,78,35,No,No,116,0
895,Admin Staff,Neurology,1,12/10/2022,9,Friday,Remote VPN,Mobile,21,4,121,19,No,No,65,0
896,Doctor,Emergency,29,5/30/2022,22,Tuesday,Hospital Network,Desktop,23,4,299,42,No,No,168,0
897,Nurse,Cardiology,13,1/13/2022,7,Thursday,Unknown IP,Desktop,30,0,222,62,No,No,25,0
898,Nurse,Neurology,22,1/12/2022,3,Saturday,Hospital Network,Desktop,11,3,134,47,No,No,11,0
899,Doctor,Emergency,3,11/10/2022,6,Thursday,Hospital Network,Desktop,21,10,233,32,No,No,125,0
900,Nurse,Oncology,9,12/7/2022,19,Thursday,Hospital Network,Mobile,27,7,167,52,No,No,58,0
901,Nurse,Neurology,11,7/28/2022,12,Tuesday,Hospital Network,Tablet,5,1,85,10,No,Yes,73,0
902,Doctor,Neurology,13,3/14/2022,23,Friday,Hospital Network,Mobile,23,8,41,39,No,No,97,0
903,Nurse,Cardiology,18,11/6/2022,11,Tuesday,Hospital Network,Desktop,19,4,108,21,No,No,81,0
904,Nurse,Pediatrics,13,4/14/2022,14,Thursday,Hospital Network,Mobile,15,5,262,3,No,No,179,0
905,Doctor,Cardiology,25,1/18/2022,19,Tuesday,Remote VPN,Desktop,1,5,275,60,No,No,5,0
906,Admin Staff,Neurology,16,4/10/2022,23,Sunday,Hospital Network,Tablet,14,9,176,5,No,No,169,0
907,Doctor,Neurology,22,2/19/2022,16,Sunday,Hospital Network,Tablet,27,7,17,34,No,No,171,0
908,Doctor,Pediatrics,19,10/19/2022,11,Thursday,Hospital Network,Mobile,7,3,200,72,No,No,136,1
909,Admin Staff,Pediatrics,19,4/8/2022,19,Thursday,Remote VPN,Desktop,11,5,238,9,No,No,64,0
910,Admin Staff,Cardiology,17,5/21/2022,0,Thursday,Remote VPN,Desktop,2,1,228,20,No,No,178,0
911,Nurse,Emergency,27,3/1/2022,21,Wednesday,Hospital Network,Tablet,15,1,190,36,No,No,118,0
912,Nurse,Neurology,21,11/10/2022,14,Saturday,Hospital Network,Tablet,24,4,203,30,No,No,52,0
913,Nurse,Neurology,12,12/17/2022,16,Wednesday,Hospital Network,Tablet,8,8,266,9,Yes,No,10,0
914,Doctor,Cardiology,14,11/6/2022,23,Tuesday,Hospital Network,Mobile,2,1,78,42,No,No,83,0
915,Nurse,Neurology,19,3/22/2022,12,Friday,Hospital Network,Desktop,10,5,53,4,No,No,180,1
916,Admin Staff,Emergency,6,3/8/2022,13,Monday,Hospital Network,Desktop,6,6,84,20,Yes,No,84,0
917,Doctor,Pediatrics,16,6/25/2022,10,Friday,Hospital Network,Tablet,24,6,92,0,No,No,81,0
918,Nurse,Emergency,3,7/1/2022,0,Saturday,Hospital Network,Tablet,24,8,119,53,No,No,91,0
919,Doctor,Pediatrics,11,5/29/2022,3,Monday,Unknown IP,Tablet,5,8,26,47,No,Yes,137,0
920,Nurse,Neurology,5,4/20/2022,2,Monday,Hospital Network,Mobile,3,7,155,64,No,No,78,0
921,Doctor,Pediatrics,18,5/9/2022,19,Wednesday,Hospital Network,Desktop,11,7,94,26,No,No,17,0
922,Doctor,Cardiology,17,4/30/2022,20,Saturday,Hospital Network,Tablet,1,7,184,79,No,No,100,1
923,Doctor,Pediatrics,1,3/13/2022,20,Tuesday,Remote VPN,Tablet,1,2,80,68,No,No,132,0
924,Admin Staff,Cardiology,26,11/22/2022,2,Sunday,Remote VPN,Tablet,2,10,168,21,No,No,12,0
925,Doctor,Oncology,2,12/6/2022,15,Tuesday,Remote VPN,Desktop,22,5,28,61,No,No,81,0
926,Admin Staff,Pediatrics,26,12/24/2022,3,Saturday,Hospital Network,Tablet,7,8,294,14,Yes,No,31,0
927,Nurse,Cardiology,3,2/24/2022,16,Sunday,Hospital Network,Tablet,1,6,149,43,No,No,15,0
928,Doctor,Oncology,26,12/1/2022,21,Sunday,Hospital Network,Tablet,13,1,261,20,No,No,180,0
929,Nurse,Oncology,22,3/7/2022,5,Monday,Hospital Network,Mobile,8,4,284,48,No,No,79,0
930,Doctor,Emergency,30,5/18/2022,17,Wednesday,Hospital Network,Desktop,26,2,73,45,No,No,176,0
931,Admin Staff,Emergency,13,6/21/2022,22,Monday,Hospital Network,Mobile,13,6,243,8,No,No,111,0
932,Admin Staff,Emergency,17,4/6/2022,12,Saturday,Unknown IP,Tablet,25,7,45,17,No,No,135,0
933,Nurse,Emergency,5,1/27/2022,13,Monday,Hospital Network,Tablet,9,4,154,54,No,No,113,0
934,Admin Staff,Pediatrics,24,11/15/2022,21,Friday,Hospital Network,Desktop,6,2,123,20,No,No,65,0
935,Doctor,Neurology,22,4/22/2022,22,Saturday,Remote VPN,Desktop,29,10,69,34,No,No,16,0
936,Nurse,Neurology,9,11/14/2022,1,Wednesday,Hospital Network,Tablet,22,7,29,57,No,No,16,0
937,Nurse,Pediatrics,1,4/22/2022,12,Tuesday,Hospital Network,Desktop,8,7,106,65,No,No,5,0
938,Doctor,Cardiology,3,10/2/2022,5,Thursday,Hospital Network,Mobile,21,3,82,7,No,No,165,0
939,Doctor,Emergency,5,4/9/2022,20,Saturday,Hospital Network,Tablet,5,7,148,61,No,No,112,0
940,Nurse,Pediatrics,29,3/23/2022,4,Saturday,Hospital Network,Mobile,11,0,147,44,No,No,44,0
941,Doctor,Oncology,20,4/15/2022,12,Monday,Hospital Network,Mobile,25,3,144,46,No,No,83,0
942,Admin Staff,Pediatrics,17,12/15/2022,10,Thursday,Hospital Network,Mobile,6,6,260,40,No,Yes,70,0
943,Doctor,Neurology,19,6/28/2022,3,Monday,Hospital Network,Mobile,23,4,25,77,No,No,112,0
944,Doctor,Oncology,4,4/8/2022,11,Thursday,Remote VPN,Mobile,9,3,17,45,No,No,140,0
945,Admin Staff,Emergency,10,4/19/2022,1,Monday,Hospital Network,Desktop,19,0,96,39,Yes,No,73,0
946,Nurse,Oncology,4,8/3/2022,20,Friday,Hospital Network,Tablet,13,10,276,74,No,No,34,0
947,Nurse,Cardiology,30,1/5/2022,5,Friday,Hospital Network,Tablet,25,9,25,10,No,Yes,129,0
948,Doctor,Emergency,7,9/19/2022,22,Saturday,Hospital Network,Mobile,23,9,221,3,No,No,105,0
949,Nurse,Pediatrics,5,8/7/2022,5,Thursday,Unknown IP,Tablet,21,3,104,56,No,No,26,0
950,Nurse,Oncology,9,3/26/2022,4,Sunday,Hospital Network,Tablet,19,4,85,5,No,No,20,0
951,Admin Staff,Neurology,13,3/11/2022,11,Monday,Hospital Network,Desktop,12,4,45,18,No,No,101,0
952,Nurse,Pediatrics,10,12/27/2022,8,Thursday,Hospital Network,Tablet,6,0,122,27,No,No,85,0
953,Doctor,Oncology,10,6/19/2022,1,Wednesday,Hospital Network,Tablet,22,0,195,35,No,No,58,0
954,Doctor,Pediatrics,4,8/21/2022,10,Saturday,Unknown IP,Mobile,26,4,205,51,No,No,80,0
955,Admin Staff,Emergency,1,2/7/2022,1,Tuesday,Remote VPN,Desktop,30,2,266,31,No,No,60,0
956,Admin Staff,Cardiology,26,7/10/2022,8,Tuesday,Remote VPN,Tablet,24,0,231,2,No,No,107,0
957,Nurse,Oncology,6,3/22/2022,7,Saturday,Hospital Network,Mobile,17,2,129,8,Yes,Yes,28,0
958,Nurse,Neurology,10,4/4/2022,2,Thursday,Hospital Network,Desktop,28,3,146,4,No,No,80,0
959,Admin Staff,Neurology,12,3/28/2022,9,Sunday,Hospital Network,Tablet,12,4,205,37,No,No,153,0
960,Admin Staff,Neurology,26,6/23/2022,19,Sunday,Hospital Network,Tablet,4,7,294,67,No,No,169,0
961,Admin Staff,Oncology,2,1/19/2022,17,Monday,Hospital Network,Mobile,23,2,76,73,No,No,145,0
962,Admin Staff,Oncology,10,10/17/2022,21,Friday,Unknown IP,Mobile,6,9,225,42,No,No,108,0
